Year,State,Table_Data,Footnote,High.Value,Low.Value,CPI.Average,High.2018,Low.2018,Rate.Inflation,High.2000,High.Monthly,Rent.2000.Median,Perc.wage.33,Perc.wage.42
1991,Rhode Island,4.25,,4.25,4.25,136.1916667,7.81,7.81,1.26,5.36,899.64,617.8,0.686719132,0.686719132
1991,South Carolina,...,,0,0,136.1916667,0,0,1.26,0.00,0,483,0,0
1991,South Dakota,3.8,,3.8,3.8,136.1916667,6.99,6.99,1.26,4.79,804.384,394.5,0.490437403,0.490437403
1991,Tennessee,...,,0,0,136.1916667,0,0,1.26,0.00,0,460.9,0,0
1991,Texas,3.35,,3.35,3.35,136.1916667,6.16,6.16,1.26,4.22,709.128,511.9,0.721872497,0.721872497
1991,U.S. Virgin Islands,"4..65(g,,j)","(g, j)",4.65,4.65,136.1916667,8.55,8.55,1.26,5.86,984.312,,0,0
1991,Utah,3.8,,3.8,3.8,136.1916667,6.99,6.99,1.26,4.79,804.384,483.6,0.601205394,0.601205394
1991,Vermont,3.85,,3.85,3.85,136.1916667,7.08,7.08,1.26,4.85,814.968,568.3,0.697327993,0.697327993
1991,Virginia,2.65,,2.65,2.65,136.1916667,4.87,4.87,1.26,3.34,560.952,633.8,1.129864944,1.129864944
1991,Washington,4.25,,4.25,4.25,136.1916667,7.81,7.81,1.26,5.36,899.64,578.4,0.642923836,0.642923836
1991,West Virginia,3.35,,3.35,3.35,136.1916667,6.16,6.16,1.26,4.22,709.128,388.4,0.54771494,0.54771494
1991,Wisconsin,3.8,,3.8,3.8,136.1916667,6.99,6.99,1.26,4.79,804.384,513,0.637755102,0.637755102
1991,Wyoming,1.6,,1.6,1.6,136.1916667,2.94,2.94,1.26,2.02,338.688,426.2,1.258385299,1.258385299
1992,Alabama,...,,0,0,140.3166667,0,0,1.23,0.00,0,421.4,0,0
1992,Alaska,4.75,,4.75,4.75,140.3166667,8.48,8.48,1.23,5.84,981.54,715.2,0.728650896,0.728650896
1992,Arizona,...,,0,0,140.3166667,0,0,1.23,0.00,0,571.8,0,0
1992,Arkansas,3.65,,3.65,3.65,140.3166667,6.51,6.51,1.23,4.49,754.236,425.8,0.564544784,0.564544784
1992,California,4.25,,4.25,4.25,140.3166667,7.58,7.58,1.23,5.23,878.22,783,0.891576143,0.891576143
1992,Colorado,3,,3,3,140.3166667,5.35,5.35,1.23,3.69,619.92,561.4,0.905600723,0.905600723
1992,Connecticut,4.27,,4.27,4.27,140.3166667,7.62,7.62,1.23,5.25,882.3528,747.4,0.847053469,0.847053469
1992,Delaware,4.25,,4.25,4.25,140.3166667,7.58,7.58,1.23,5.23,878.22,633.4,0.721231582,0.721231582
1992,District of Columbia,3.90 - 5.45,,5.45,3.9,140.3166667,9.73,6.96,1.23,6.70,1126.188,613.2,0.544491683,0.544491683
1992,Federal (FLSA),$4.25 ,,4.25,4.25,140.3166667,7.58,7.58,1.23,5.23,878.22,577.2,0.657238505,0.657238505
1992,Florida,...,,0,0,140.3166667,0,0,1.23,0.00,0,620.2,0,0
1992,Georgia,3.25,,3.25,3.25,140.3166667,5.8,5.8,1.23,4.00,671.58,565,0.841299622,0.841299622
1992,Guam,4.25,,4.25,4.25,140.3166667,7.58,7.58,1.23,5.23,878.22,,0,0
1992,Hawaii,3.85,,3.85,3.85,140.3166667,6.87,6.87,1.23,4.74,795.564,819.8,1.030463922,1.030463922
1992,Idaho,4.25,,4.25,4.25,140.3166667,7.58,7.58,1.23,5.23,878.22,440.6,0.501696614,0.501696614
1992,Illinois,4.25,,4.25,4.25,140.3166667,7.58,7.58,1.23,5.23,878.22,576.2,0.656099838,0.656099838
1992,Indiana,3.35,,3.35,3.35,140.3166667,5.98,5.98,1.23,4.12,692.244,486.6,0.702931336,0.702931336
1992,Iowa,4.65,,4.65,4.65,140.3166667,8.3,8.3,1.23,5.72,960.876,437.2,0.455001478,0.455001478
1992,Kansas,2.65,,2.65,2.65,140.3166667,4.73,4.73,1.23,3.26,547.596,479.6,0.875828165,0.875828165
1992,Kentucky,4.25,,4.25,4.25,140.3166667,7.58,7.58,1.23,5.23,878.22,415.4,0.473002209,0.473002209
1992,Louisiana,...,,0,0,140.3166667,0,0,1.23,0.00,0,453.2,0,0
1992,Maine,4.25,,4.25,4.25,140.3166667,7.58,7.58,1.23,5.23,878.22,527.4,0.600532896,0.600532896
1992,Maryland,4.25,,4.25,4.25,140.3166667,7.58,7.58,1.23,5.23,878.22,697.8,0.794561727,0.794561727
1992,Massachusetts,4.25,,4.25,4.25,140.3166667,7.58,7.58,1.23,5.23,878.22,729.6,0.830771333,0.830771333
1992,Michigan,3.35,,3.35,3.35,140.3166667,5.98,5.98,1.23,4.12,692.244,541.2,0.781805259,0.781805259
1992,Minnesota,4.25(g),(g),4.25,4.25,140.3166667,7.58,7.58,1.23,5.23,878.22,544.4,0.619890233,0.619890233
1992,Mississippi,...,,0,0,140.3166667,0,0,1.23,0.00,0,403.8,0,0
1992,Missouri,4.25,,4.25,4.25,140.3166667,7.58,7.58,1.23,5.23,878.22,472.8,0.538361686,0.538361686
1992,Montana,4.25(g),(g),4.25,4.25,140.3166667,7.58,7.58,1.23,5.23,878.22,407,0.463437407,0.463437407
1992,Nebraska,4.25,,4.25,4.25,140.3166667,7.58,7.58,1.23,5.23,878.22,454.2,0.517182483,0.517182483
1992,Nevada,4.25,,4.25,4.25,140.3166667,7.58,7.58,1.23,5.23,878.22,659.8,0.751292387,0.751292387
1992,New Hampshire,4.25,,4.25,4.25,140.3166667,7.58,7.58,1.23,5.23,878.22,690,0.785680126,0.785680126
1992,New Jersey,4.25,,4.25,4.25,140.3166667,7.58,7.58,1.23,5.23,878.22,755,0.859693471,0.859693471
1992,New Mexico,3.35,,3.35,3.35,140.3166667,5.98,5.98,1.23,4.12,692.244,480.6,0.694263872,0.694263872
1992,New York,4.25,,4.25,4.25,140.3166667,7.58,7.58,1.23,5.23,878.22,631.2,0.718726515,0.718726515
1992,North Carolina,3.8,,3.8,3.8,140.3166667,6.78,6.78,1.23,4.67,785.232,500,0.636754488,0.636754488
1992,North Dakota,4.25,,4.25,4.25,140.3166667,7.58,7.58,1.23,5.23,878.22,402.4,0.45819954,0.45819954
1992,Ohio,4.25(g),(g),4.25,4.25,140.3166667,7.58,7.58,1.23,5.23,878.22,490.2,0.558174489,0.558174489
1992,Oklahoma,4.25(g),(g),4.25,4.25,140.3166667,7.58,7.58,1.23,5.23,878.22,438.4,0.499191547,0.499191547
1992,Oregon,4.75,,4.75,4.75,140.3166667,8.48,8.48,1.23,5.84,981.54,540.8,0.550970923,0.550970923
1992,Pennsylvania,4.25,,4.25,4.25,140.3166667,7.58,7.58,1.23,5.23,878.22,519,0.590968095,0.590968095
1992,Puerto Rico,1.20 - 4.25(i),(i),4.25,1.2,140.3166667,7.58,2.14,1.23,5.23,878.22,,0,0
1992,Rhode Island,4.45,,4.45,4.45,140.3166667,7.94,7.94,1.23,5.47,919.548,610.6,0.664021889,0.664021889
1992,South Carolina,...,,0,0,140.3166667,0,0,1.23,0.00,0,486,0,0
1992,South Dakota,4.25,,4.25,4.25,140.3166667,7.58,7.58,1.23,5.23,878.22,398,0.453189406,0.453189406
1992,Tennessee,...,,0,0,140.3166667,0,0,1.23,0.00,0,465.8,0,0
1992,Texas,3.35,,3.35,3.35,140.3166667,5.98,5.98,1.23,4.12,692.244,518.8,0.749446727,0.749446727
1992,U.S. Virgin Islands,"4..65(g,,j)","(g, j)",4.65,4.65,140.3166667,8.3,8.3,1.23,5.72,960.876,,0,0
1992,Utah,4.25,,4.25,4.25,140.3166667,7.58,7.58,1.23,5.23,878.22,496.2,0.56500649,0.56500649
1992,Vermont,4.25,,4.25,4.25,140.3166667,7.58,7.58,1.23,5.23,878.22,566.6,0.645168637,0.645168637
1992,Virginia,3.65,,3.65,3.65,140.3166667,6.51,6.51,1.23,4.49,754.236,635.6,0.842707057,0.842707057
1992,Washington,4.25,,4.25,4.25,140.3166667,7.58,7.58,1.23,5.23,878.22,587.8,0.669308374,0.669308374
1992,West Virginia,3.8,,3.8,3.8,140.3166667,6.78,6.78,1.23,4.67,785.232,389.8,0.496413799,0.496413799
1992,Wisconsin,3.8,,3.8,3.8,140.3166667,6.78,6.78,1.23,4.67,785.232,516,0.657130631,0.657130631
1992,Wyoming,1.6,,1.6,1.6,140.3166667,2.86,2.86,1.23,1.97,330.624,427.4,1.292707123,1.292707123
1993,Alabama,...,,0,0,144.4583333,0,0,1.19,0.00,0,424.6,0,0
1993,Alaska,4.75,,4.75,4.75,144.4583333,8.23,8.23,1.19,5.65,949.62,715.8,0.753775194,0.753775194
1993,Arizona,...,,0,0,144.4583333,0,0,1.19,0.00,0,577.7,0,0
1993,Arkansas,3.65,,3.65,3.65,144.4583333,6.33,6.33,1.19,4.34,729.708,429.2,0.588180478,0.588180478
1993,California,4.25,,4.25,4.25,144.4583333,7.37,7.37,1.19,5.06,849.66,778.5,0.916248852,0.916248852
1993,Colorado,3,,3,3,144.4583333,5.2,5.2,1.19,3.57,599.76,575.1,0.958883553,0.958883553
1993,Connecticut,4.27,,4.27,4.27,144.4583333,7.4,7.4,1.19,5.08,853.6584,739.1,0.865802996,0.865802996
1993,Delaware,4.25,,4.25,4.25,144.4583333,7.37,7.37,1.19,5.06,849.66,634.1,0.746298519,0.746298519
1993,District of Columbia,3.90 - 5.45,,5.45,3.9,144.4583333,9.45,6.76,1.19,6.49,1089.564,613.8,0.563344604,0.563344604
1993,Federal (FLSA),$4.25 ,,4.25,4.25,144.4583333,7.37,7.37,1.19,5.06,849.66,580.3,0.682979074,0.682979074
1993,Florida,...,,0,0,144.4583333,0,0,1.19,0.00,0,622.8,0,0
1993,Georgia,3.25,,3.25,3.25,144.4583333,5.63,5.63,1.19,3.87,649.74,571,0.878813064,0.878813064
1993,Guam,4.25,,4.25,4.25,144.4583333,7.37,7.37,1.19,5.06,849.66,,0,0
1993,Hawaii,3.85,,3.85,3.85,144.4583333,6.67,6.67,1.19,4.58,769.692,814.7,1.058475338,1.058475338
1993,Idaho,4.25,,4.25,4.25,144.4583333,7.37,7.37,1.19,5.06,849.66,449.9,0.52950592,0.52950592
1993,Illinois,4.25,,4.25,4.25,144.4583333,7.37,7.37,1.19,5.06,849.66,579.8,0.682390603,0.682390603
1993,Indiana,3.35,,3.35,3.35,144.4583333,5.81,5.81,1.19,3.99,669.732,490.9,0.732979759,0.732979759
1993,Iowa,4.65,,4.65,4.65,144.4583333,8.06,8.06,1.19,5.53,929.628,441.3,0.474706011,0.474706011
1993,Kansas,2.65,,2.65,2.65,144.4583333,4.59,4.59,1.19,3.15,529.788,481.9,0.909609127,0.909609127
1993,Kentucky,4.25,,4.25,4.25,144.4583333,7.37,7.37,1.19,5.06,849.66,419.1,0.493256126,0.493256126
1993,Louisiana,...,,0,0,144.4583333,0,0,1.19,0.00,0,454.8,0,0
1993,Maine,4.25,,4.25,4.25,144.4583333,7.37,7.37,1.19,5.06,849.66,523.6,0.616246499,0.616246499
1993,Maryland,4.25,,4.25,4.25,144.4583333,7.37,7.37,1.19,5.06,849.66,696.7,0.819975049,0.819975049
1993,Massachusetts,4.25,,4.25,4.25,144.4583333,7.37,7.37,1.19,5.06,849.66,723.9,0.851987854,0.851987854
1993,Michigan,3.35,,3.35,3.35,144.4583333,5.81,5.81,1.19,3.99,669.732,541.8,0.808980309,0.808980309
1993,Minnesota,4.25(g),(g),4.25,4.25,144.4583333,7.37,7.37,1.19,5.06,849.66,547.1,0.643904621,0.643904621
1993,Mississippi,...,,0,0,144.4583333,0,0,1.19,0.00,0,408.2,0,0
1993,Missouri,4.25,,4.25,4.25,144.4583333,7.37,7.37,1.19,5.06,849.66,474.2,0.558105595,0.558105595
1993,Montana,4.25(g),(g),4.25,4.25,144.4583333,7.37,7.37,1.19,5.06,849.66,412,0.484899842,0.484899842
1993,Nebraska,4.25,,4.25,4.25,144.4583333,7.37,7.37,1.19,5.06,849.66,458.8,0.539980698,0.539980698
1993,Nevada,4.25,,4.25,4.25,144.4583333,7.37,7.37,1.19,5.06,849.66,664.7,0.782312925,0.782312925
1993,New Hampshire,4.25,,4.25,4.25,144.4583333,7.37,7.37,1.19,5.06,849.66,684.5,0.805616364,0.805616364
1993,New Jersey,4.25,,4.25,4.25,144.4583333,7.37,7.37,1.19,5.06,849.66,754.5,0.88800226,0.88800226
1993,New Mexico,3.35,,3.35,3.35,144.4583333,5.81,5.81,1.19,3.99,669.732,483.4,0.72178125,0.72178125
1993,New York,4.25,,4.25,4.25,144.4583333,7.37,7.37,1.19,5.06,849.66,636.3,0.74888779,0.74888779
1993,North Carolina,3.8,,3.8,3.8,144.4583333,6.59,6.59,1.19,4.52,759.696,506,0.666055896,0.666055896
1993,North Dakota,4.25,,4.25,4.25,144.4583333,7.37,7.37,1.19,5.06,849.66,403.6,0.475013535,0.475013535
1993,Ohio,4.25(g),(g),4.25,4.25,144.4583333,7.37,7.37,1.19,5.06,849.66,493.3,0.580585175,0.580585175
1993,Oklahoma,4.25(g),(g),4.25,4.25,144.4583333,7.37,7.37,1.19,5.06,849.66,440.6,0.518560365,0.518560365
1993,Oregon,4.75,,4.75,4.75,144.4583333,8.23,8.23,1.19,5.65,949.62,550.7,0.579916177,0.579916177
1993,Pennsylvania,4.25,,4.25,4.25,144.4583333,7.37,7.37,1.19,5.06,849.66,520.5,0.61259798,0.61259798
1993,Puerto Rico,1.20 - 4.25(i),(i),4.25,1.2,144.4583333,7.37,2.08,1.19,5.06,849.66,,0,0
1993,Rhode Island,4.45,,4.45,4.45,144.4583333,7.71,7.71,1.19,5.30,889.644,603.4,0.678248828,0.678248828
1993,South Carolina,...,,0,0,144.4583333,0,0,1.19,0.00,0,489,0,0
1993,South Dakota,4.25,,4.25,4.25,144.4583333,7.37,7.37,1.19,5.06,849.66,401.5,0.472541958,0.472541958
1993,Tennessee,...,,0,0,144.4583333,0,0,1.19,0.00,0,470.7,0,0
1993,Texas,3.35,,3.35,3.35,144.4583333,5.81,5.81,1.19,3.99,669.732,525.7,0.784940842,0.784940842
1993,U.S. Virgin Islands,"4..65(g,,j)","(g, j)",4.65,4.65,144.4583333,8.06,8.06,1.19,5.53,929.628,,0,0
1993,Utah,4.25,,4.25,4.25,144.4583333,7.37,7.37,1.19,5.06,849.66,508.8,0.598827766,0.598827766
1993,Vermont,4.25,,4.25,4.25,144.4583333,7.37,7.37,1.19,5.06,849.66,564.9,0.664854177,0.664854177
1993,Virginia,3.65,,3.65,3.65,144.4583333,6.33,6.33,1.19,4.34,729.708,637.4,0.873500085,0.873500085
1993,Washington,4.25,,4.25,4.25,144.4583333,7.37,7.37,1.19,5.06,849.66,597.2,0.702869383,0.702869383
1993,West Virginia,3.8,,3.8,3.8,144.4583333,6.59,6.59,1.19,4.52,759.696,391.2,0.514942819,0.514942819
1993,Wisconsin,3.8,,3.8,3.8,144.4583333,6.59,6.59,1.19,4.52,759.696,519,0.683168004,0.683168004
1993,Wyoming,1.6,,1.6,1.6,144.4583333,2.77,2.77,1.19,1.90,319.872,428.6,1.339910964,1.339910964
1994,Alabama,...,,0,0,148.225,0,0,1.16,0.00,0,427.8,0,0
1994,Alaska,4.75,,4.75,4.75,148.225,8.02,8.02,1.16,5.51,925.68,716.4,0.773917553,0.773917553
1994,Arizona,...,,0,0,148.225,0,0,1.16,0.00,0,583.6,0,0
1994,Arkansas,4.25,,4.25,4.25,148.225,7.18,7.18,1.16,4.93,828.24,432.6,0.522312373,0.522312373
1994,California,4.25,,4.25,4.25,148.225,7.18,7.18,1.16,4.93,828.24,774,0.934511736,0.934511736
1994,Colorado,3,,3,3,148.225,5.07,5.07,1.16,3.48,584.64,588.8,1.00711549,1.00711549
1994,Connecticut,4.27,,4.27,4.27,148.225,7.21,7.21,1.16,4.95,832.1376,730.8,0.878220141,0.878220141
1994,Delaware,4.25,,4.25,4.25,148.225,7.18,7.18,1.16,4.93,828.24,634.8,0.766444509,0.766444509
1994,District of Columbia,4.25,,4.25,4.25,148.225,7.18,7.18,1.16,4.93,828.24,614.4,0.741813967,0.741813967
1994,Federal (FLSA),$4.25 ,,4.25,4.25,148.225,7.18,7.18,1.16,4.93,828.24,583.4,0.704385202,0.704385202
1994,Florida,...,,0,0,148.225,0,0,1.16,0.00,0,625.4,0,0
1994,Georgia,3.25,,3.25,3.25,148.225,5.49,5.49,1.16,3.77,633.36,577,0.911014273,0.911014273
1994,Guam,4.25,,4.25,4.25,148.225,7.18,7.18,1.16,4.93,828.24,,0,0
1994,Hawaii,5.25,,5.25,5.25,148.225,8.87,8.87,1.16,6.09,1023.12,809.6,0.791305028,0.791305028
1994,Idaho,4.25,,4.25,4.25,148.225,7.18,7.18,1.16,4.93,828.24,459.2,0.554428668,0.554428668
1994,Illinois,4.25,,4.25,4.25,148.225,7.18,7.18,1.16,4.93,828.24,583.4,0.704385202,0.704385202
1994,Indiana,3.35,,3.35,3.35,148.225,5.66,5.66,1.16,3.89,652.848,495.2,0.758522658,0.758522658
1994,Iowa,4.65,,4.65,4.65,148.225,7.86,7.86,1.16,5.39,906.192,445.4,0.491507319,0.491507319
1994,Kansas,2.65,,2.65,2.65,148.225,4.48,4.48,1.16,3.07,516.432,484.2,0.937587136,0.937587136
1994,Kentucky,4.25,,4.25,4.25,148.225,7.18,7.18,1.16,4.93,828.24,422.8,0.510480054,0.510480054
1994,Louisiana,...,,0,0,148.225,0,0,1.16,0.00,0,456.4,0,0
1994,Maine,4.25,,4.25,4.25,148.225,7.18,7.18,1.16,4.93,828.24,519.8,0.627595866,0.627595866
1994,Maryland,4.25,,4.25,4.25,148.225,7.18,7.18,1.16,4.93,828.24,695.6,0.839853183,0.839853183
1994,Massachusetts,4.25,,4.25,4.25,148.225,7.18,7.18,1.16,4.93,828.24,718.2,0.867139959,0.867139959
1994,Michigan,3.35,,3.35,3.35,148.225,5.66,5.66,1.16,3.89,652.848,542.4,0.830821263,0.830821263
1994,Minnesota,4.25(g),(g),4.25,4.25,148.225,7.18,7.18,1.16,4.93,828.24,549.8,0.663817251,0.663817251
1994,Mississippi,...,,0,0,148.225,0,0,1.16,0.00,0,412.6,0,0
1994,Missouri,4.25,,4.25,4.25,148.225,7.18,7.18,1.16,4.93,828.24,475.6,0.574229692,0.574229692
1994,Montana,4.25(g),(g),4.25,4.25,148.225,7.18,7.18,1.16,4.93,828.24,417,0.503477253,0.503477253
1994,Nebraska,4.25,,4.25,4.25,148.225,7.18,7.18,1.16,4.93,828.24,463.4,0.559499662,0.559499662
1994,Nevada,4.25,,4.25,4.25,148.225,7.18,7.18,1.16,4.93,828.24,669.6,0.808461316,0.808461316
1994,New Hampshire,4.25,,4.25,4.25,148.225,7.18,7.18,1.16,4.93,828.24,679,0.819810683,0.819810683
1994,New Jersey,5.05,,5.05,5.05,148.225,8.53,8.53,1.16,5.86,984.144,754,0.766148043,0.766148043
1994,New Mexico,4.25,,4.25,4.25,148.225,7.18,7.18,1.16,4.93,828.24,486.2,0.587027915,0.587027915
1994,New York,4.25,,4.25,4.25,148.225,7.18,7.18,1.16,4.93,828.24,641.4,0.774413214,0.774413214
1994,North Carolina,4.25,,4.25,4.25,148.225,7.18,7.18,1.16,4.93,828.24,512,0.618178306,0.618178306
1994,North Dakota,4.25,,4.25,4.25,148.225,7.18,7.18,1.16,4.93,828.24,404.8,0.488747223,0.488747223
1994,Ohio,4.25(g),(g),4.25,4.25,148.225,7.18,7.18,1.16,4.93,828.24,496.4,0.599343186,0.599343186
1994,Oklahoma,4.25(g),(g),4.25,4.25,148.225,7.18,7.18,1.16,4.93,828.24,442.8,0.534627644,0.534627644
1994,Oregon,4.75,,4.75,4.75,148.225,8.02,8.02,1.16,5.51,925.68,560.6,0.60560885,0.60560885
1994,Pennsylvania,4.25,,4.25,4.25,148.225,7.18,7.18,1.16,4.93,828.24,522,0.630252101,0.630252101
1994,Puerto Rico,1.20 - 4.25(i),(i),4.25,1.2,148.225,7.18,2.03,1.16,4.93,828.24,,0,0
1994,Rhode Island,4.45,,4.45,4.45,148.225,7.52,7.52,1.16,5.16,867.216,596.2,0.687487316,0.687487316
1994,South Carolina,...,,0,0,148.225,0,0,1.16,0.00,0,492,0,0
1994,South Dakota,4.25,,4.25,4.25,148.225,7.18,7.18,1.16,4.93,828.24,405,0.488988699,0.488988699
1994,Tennessee,...,,0,0,148.225,0,0,1.16,0.00,0,475.6,0,0
1994,Texas,3.35,,3.35,3.35,148.225,5.66,5.66,1.16,3.89,652.848,532.6,0.815810112,0.815810112
1994,U.S. Virgin Islands,"4..65(g,,j)","(g, j)",4.65,4.65,148.225,7.86,7.86,1.16,5.39,906.192,,0,0
1994,Utah,4.25,,4.25,4.25,148.225,7.18,7.18,1.16,4.93,828.24,521.4,0.629527673,0.629527673
1994,Vermont,4.25,,4.25,4.25,148.225,7.18,7.18,1.16,4.93,828.24,563.2,0.679996136,0.679996136
1994,Virginia,4.25,,4.25,4.25,148.225,7.18,7.18,1.16,4.93,828.24,639.2,0.771756979,0.771756979
1994,Washington,4.25,,4.25,4.25,148.225,7.18,7.18,1.16,4.93,828.24,606.6,0.732396407,0.732396407
1994,West Virginia,4.25,,4.25,4.25,148.225,7.18,7.18,1.16,4.93,828.24,392.6,0.474017193,0.474017193
1994,Wisconsin,4.25,,4.25,4.25,148.225,7.18,7.18,1.16,4.93,828.24,522,0.630252101,0.630252101
1994,Wyoming,1.6,,1.6,1.6,148.225,2.7,2.7,1.16,1.86,311.808,429.8,1.378412356,1.378412356
1995,Alabama,...,,0,0,152.3833333,0,0,1.13,0.00,0,431,0,0
1995,Alaska,4.75,,4.75,4.75,152.3833333,7.81,7.81,1.13,5.37,901.74,717,0.795129416,0.795129416
1995,Arizona,...,,0,0,152.3833333,0,0,1.13,0.00,0,589.5,0,0
1995,Arkansas,4.25,,4.25,4.25,152.3833333,6.98,6.98,1.13,4.80,806.82,436,0.540393148,0.540393148
1995,California,4.25,,4.25,4.25,152.3833333,6.98,6.98,1.13,4.80,806.82,769.5,0.95374433,0.95374433
1995,Colorado,3,,3,3,152.3833333,4.93,4.93,1.13,3.39,569.52,602.5,1.057908414,1.057908414
1995,Connecticut,4.27,,4.27,4.27,152.3833333,7.02,7.02,1.13,4.83,810.6168,722.5,0.891296603,0.891296603
1995,Delaware,4.25,,4.25,4.25,152.3833333,6.98,6.98,1.13,4.80,806.82,635.5,0.787660197,0.787660197
1995,District of Columbia,4.25,,4.25,4.25,152.3833333,6.98,6.98,1.13,4.80,806.82,615,0.762251803,0.762251803
1995,Federal (FLSA),$4.25 ,,4.25,4.25,152.3833333,6.98,6.98,1.13,4.80,806.82,586.5,0.726927939,0.726927939
1995,Florida,...,,0,0,152.3833333,0,0,1.13,0.00,0,628,0,0
1995,Georgia,3.25,,3.25,3.25,152.3833333,5.34,5.34,1.13,3.67,616.98,583,0.944925281,0.944925281
1995,Guam,4.25,,4.25,4.25,152.3833333,6.98,6.98,1.13,4.80,806.82,,0,0
1995,Hawaii,5.25,,5.25,5.25,152.3833333,8.63,8.63,1.13,5.93,996.66,804.5,0.807196035,0.807196035
1995,Idaho,4.25,,4.25,4.25,152.3833333,6.98,6.98,1.13,4.80,806.82,468.5,0.580674748,0.580674748
1995,Illinois,4.25,,4.25,4.25,152.3833333,6.98,6.98,1.13,4.80,806.82,587,0.727547656,0.727547656
1995,Indiana,3.35,,3.35,3.35,152.3833333,5.5,5.5,1.13,3.79,635.964,499.5,0.785421816,0.785421816
1995,Iowa,4.65,,4.65,4.65,152.3833333,7.64,7.64,1.13,5.25,882.756,449.5,0.50920073,0.50920073
1995,Kansas,2.65,,2.65,2.65,152.3833333,4.35,4.35,1.13,2.99,503.076,486.5,0.967050704,0.967050704
1995,Kentucky,4.25,,4.25,4.25,152.3833333,6.98,6.98,1.13,4.80,806.82,426.5,0.528618527,0.528618527
1995,Louisiana,...,,0,0,152.3833333,0,0,1.13,0.00,0,458,0,0
1995,Maine,4.25,,4.25,4.25,152.3833333,6.98,6.98,1.13,4.80,806.82,516,0.639547855,0.639547855
1995,Maryland,4.25,,4.25,4.25,152.3833333,6.98,6.98,1.13,4.80,806.82,694.5,0.860786793,0.860786793
1995,Massachusetts,4.25,,4.25,4.25,152.3833333,6.98,6.98,1.13,4.80,806.82,712.5,0.883096601,0.883096601
1995,Michigan,3.35,,3.35,3.35,152.3833333,5.5,5.5,1.13,3.79,635.964,543,0.853821914,0.853821914
1995,Minnesota,4.25(g),(g),4.25,4.25,152.3833333,6.98,6.98,1.13,4.80,806.82,552.5,0.684787189,0.684787189
1995,Mississippi,...,,0,0,152.3833333,0,0,1.13,0.00,0,417,0,0
1995,Missouri,4.25,,4.25,4.25,152.3833333,6.98,6.98,1.13,4.80,806.82,477,0.591209935,0.591209935
1995,Montana,4.25(g),(g),4.25,4.25,152.3833333,6.98,6.98,1.13,4.80,806.82,422,0.523041075,0.523041075
1995,Nebraska,4.25,,4.25,4.25,152.3833333,6.98,6.98,1.13,4.80,806.82,468,0.580055031,0.580055031
1995,Nevada,4.25,,4.25,4.25,152.3833333,6.98,6.98,1.13,4.80,806.82,674.5,0.835998116,0.835998116
1995,New Hampshire,4.25,,4.25,4.25,152.3833333,6.98,6.98,1.13,4.80,806.82,673.5,0.834758682,0.834758682
1995,New Jersey,5.05,,5.05,5.05,152.3833333,8.3,8.3,1.13,5.71,958.692,753.5,0.785966713,0.785966713
1995,New Mexico,4.25,,4.25,4.25,152.3833333,6.98,6.98,1.13,4.80,806.82,489,0.606083141,0.606083141
1995,New York,4.25,,4.25,4.25,152.3833333,6.98,6.98,1.13,4.80,806.82,646.5,0.801293969,0.801293969
1995,North Carolina,4.25,,4.25,4.25,152.3833333,6.98,6.98,1.13,4.80,806.82,518,0.642026722,0.642026722
1995,North Dakota,4.25,,4.25,4.25,152.3833333,6.98,6.98,1.13,4.80,806.82,406,0.503210134,0.503210134
1995,Ohio,4.25(g),(g),4.25,4.25,152.3833333,6.98,6.98,1.13,4.80,806.82,499.5,0.619097196,0.619097196
1995,Oklahoma,4.25(g),(g),4.25,4.25,152.3833333,6.98,6.98,1.13,4.80,806.82,445,0.551548053,0.551548053
1995,Oregon,4.75,,4.75,4.75,152.3833333,7.81,7.81,1.13,5.37,901.74,570.5,0.632665735,0.632665735
1995,Pennsylvania,4.25,,4.25,4.25,152.3833333,6.98,6.98,1.13,4.80,806.82,523.5,0.648843608,0.648843608
1995,Puerto Rico,1.20 - 4.25(i),(i),4.25,1.2,152.3833333,6.98,1.97,1.13,4.80,806.82,,0,0
1995,Rhode Island,4.45,,4.45,4.45,152.3833333,7.31,7.31,1.13,5.03,844.788,589,0.697216343,0.697216343
1995,South Carolina,...,,0,0,152.3833333,0,0,1.13,0.00,0,495,0,0
1995,South Dakota,4.25,,4.25,4.25,152.3833333,6.98,6.98,1.13,4.80,806.82,408.5,0.506308718,0.506308718
1995,Tennessee,...,,0,0,152.3833333,0,0,1.13,0.00,0,480.5,0,0
1995,Texas,3.35,,3.35,3.35,152.3833333,5.5,5.5,1.13,3.79,635.964,539.5,0.848318458,0.848318458
1995,U.S. Virgin Islands,"4..65(g,,j)","(g, j)",4.65,4.65,152.3833333,7.64,7.64,1.13,5.25,882.756,,0,0
1995,Utah,4.25,,4.25,4.25,152.3833333,6.98,6.98,1.13,4.80,806.82,534,0.661857663,0.661857663
1995,Vermont,4.25,,4.25,4.25,152.3833333,6.98,6.98,1.13,4.80,806.82,561.5,0.695942094,0.695942094
1995,Virginia,4.25,,4.25,4.25,152.3833333,6.98,6.98,1.13,4.80,806.82,641,0.794477083,0.794477083
1995,Washington,4.25,,4.25,4.25,152.3833333,6.98,6.98,1.13,4.80,806.82,616,0.763491237,0.763491237
